0 0   7   2   7  15 [Stinger]
0 0   1  17  19  48 [StingerTrail]
0 0  22   0  87  89 [SmokePuff1]
0 0 109   0  87  89 [SmokePuff2]
0 0   0  74  24  24 [Enemy1]
0 0 197   0  58  58 [Explosion1]
0 0 197  59  58  58 [Explosion2]
0 0 121 215  19  19 [PlasmaBullet1]
0 0 178 210  29  29 [PlasmaBullet2]
0 0   5 107  42  42 [Shield]
0 0 244 131   5   6 [Spark1]
0 0  60  91  20  21 [MiniSmoke1]
0 0  61 115  20  20 [MiniSmoke2]
0 0  86  91  20  21 [MiniSmoke3]
0 0  87 116  20  19 [MiniSmoke4]
0 0 243 141   7  15 [BallOfFire]
0 0 251 144   3   3 [FireSpark1]
0 0 251 148   3   3 [FireSpark2]
0 0 251 152   3   3 [FireSpark3]
0 0 245 157   4   4 [BallOfIce]
0 0 244 166   5   5 [BallOfPoison]
0 0 245 177   3   7 [WingPhaser1]
0 0 242 185   9   9 [WingPhaser2]
0 0 241 195  11  16 [MissleOfDoom]
0 0 210 213  22  43 [FlankBurstLeft]
0 0 233 213  22  43 [FlankBurstRight]
0 0   0 151 100 104 [MegaBlow]
